pizza,9.930000,10.580000
i began to eat,15.179000,16.190001
quite,89.522003,90.014999
horrible,90.526001,91.070000
watching,84.870003,85.401001
eat,15.800000,16.166000
she,84.342003,84.638000
it was then i noticed,80.510002,82.620003
i was,1.601000,2.243000
was,1.953000,2.243000
starving,2.208000,2.956000
starve,2.208000,2.801000
all i had for breakfast was,3.300000,4.469000
breakfast,3.903000,4.290000
