born,18.660000,18.954000
in my mother,22.770000,23.424000
dog,63.025000,63.190000
dogs,63.025000,63.312000
dinner,63.326000,63.570000
band,65.038000,65.284000
bag of plums,67.353000,68.310000
plums,67.831000,68.310000
sister,70.380000,70.650000
cyst,70.380000,70.598000
