8,18.481001,0.568667,0.282864,0
8,18.615999,0.545270,0.297558,0
8,18.818001,0.528993,0.315926,0
8,19.222000,0.531027,0.332457,0
8,21.760000,0.540183,0.323273,0
9,0.000000,0.000000,0.614286,1
9,0.090000,0.666328,0.295722,0
9,0.120000,0.662975,0.268548,0
9,0.320000,0.651899,0.274262,0
9,0.427000,0.658189,0.273680,0
9,1.011000,0.639878,0.273680,0
9,1.100000,0.628688,0.264496,0
9,1.347000,0.599186,0.284701,0
9,1.460000,0.600203,0.293885,0
9,2.852000,0.594100,0.297558,0
9,3.256000,0.571719,0.299395,0
9,4.109000,0.591048,0.290211,0
9,5.434000,0.631740,0.297558,0
9,6.804000,0.616480,0.288375,0
9,7.231000,0.627670,0.284701,0
9,9.072000,0.611394,0.286538,0
9,9.387000,0.672431,0.281027,0
9,9.521000,0.694812,0.293885,0
9,9.858000,0.706002,0.304906,0
9,10.195000,0.699898,0.328784,0
9,10.599000,0.678535,0.293885,0
9,11.385000,0.689725,0.288375,0
9,12.845000,0.671414,0.286538,0
9,13.272000,0.656155,0.301232,0
9,14.013000,0.645982,0.299395,0
9,14.394000,0.633774,0.297558,0
9,14.978000,0.645982,0.288375,0
9,16.056000,0.603255,0.275517,0
9,16.459999,0.595117,0.286538,0
9,17.246000,0.629705,0.282864,0
9,18.257000,0.642930,0.271844,0
9,18.481001,0.645982,0.275517,0
9,18.615999,0.621567,0.286538,0
9,18.818001,0.604273,0.308579,0
9,19.222000,0.611394,0.321437,0
9,21.760000,0.623601,0.312253,0
10,0.000000,0.000000,0.671429,1
10,0.090000,0.615463,0.376540,0
10,0.427000,0.605290,0.367356,0
10,1.011000,0.591048,0.367356,0
10,1.100000,0.575788,0.367356,0
10,1.347000,0.545270,0.393071,0
10,1.460000,0.551373,0.400418,0
10,2.852000,0.541200,0.402255,0
10,3.256000,0.519837,0.402255,0
10,4.109000,0.540183,0.404092,0
10,5.434000,0.583927,0.396745,0
10,6.804000,0.572737,0.391234,0
10,7.860000,0.563581,0.394908,0
10,9.095000,0.568667,0.387561,0
10,9.387000,0.632757,0.369193,0
10,9.521000,0.659207,0.378377,0
10,9.858000,0.672431,0.382050,0
10,10.599000,0.645982,0.380214,0
10,11.385000,0.654120,0.374703,0
10,12.845000,0.627670,0.378377,0
10,13.272000,0.616480,0.394908,0
10,14.013000,0.609359,0.387561,0
10,14.394000,0.595117,0.400418,0
10,14.978000,0.601221,0.383887,0
10,16.056000,0.551373,0.369193,0
10,16.459999,0.547304,0.383887,0
10,17.246000,0.581892,0.378377,0
10,18.257000,0.599186,0.367356,0
10,18.481001,0.596134,0.372867,0
10,18.615999,0.564598,0.380214,0
10,18.818001,0.553408,0.404092,0
10,19.222000,0.551373,0.424296,0
10,21.760000,0.561546,0.415112,0
11,0.000000,0.000000,0.728571,1
11,0.090000,0.631740,0.470216,0
11,0.427000,0.625636,0.472053,0
11,1.011000,0.610376,0.481237,0
11,1.100000,0.594100,0.464706,0
11,1.347000,0.569685,0.508788,0
11,1.460000,0.567650,0.512462,0
11,2.852000,0.568667,0.517972,0
11,3.256000,0.543235,0.508788,0
11,4.109000,0.561546,0.495931,0
11,5.434000,0.597152,0.495931,0
11,6.804000,0.589013,0.501441,0
11,7.231000,0.597152,0.490420,0
11,7.860000,0.584944,0.488584,0
11,9.095000,0.579858,0.499604,0
11,9.387000,0.628688,0.486747,0
11,9.521000,0.654120,0.494094,0
11,9.858000,0.662258,0.492257,0
11,10.195000,0.655137,0.510625,0
11,10.599000,0.638861,0.494094,0
11,11.385000,0.649034,0.488584,0
11,12.845000,0.628688,0.499604,0
11,13.272000,0.612411,0.510625,0
11,14.013000,0.606307,0.501441,0
11,14.394000,0.601221,0.512462,0
11,14.978000,0.610376,0.497768,0
11,16.056000,0.573754,0.477563,0
11,16.459999,0.565615,0.494094,0
11,17.246000,0.594100,0.486747,0
11,18.257000,0.610376,0.483073,0
11,18.481001,0.610376,0.484910,0
11,18.615999,0.585961,0.484910,0
11,18.818001,0.569685,0.510625,0
11,19.222000,0.572737,0.534503,0
11,21.760000,0.586979,0.519809,0
12,0.000000,0.000000,0.785714,1
12,0.090000,0.534079,0.371030,1
12,1.011000,0.527976,0.358172,1
12,3.256000,0.486267,0.393071,1
12,5.434000,0.508647,0.361846,1
12,9.095000,0.489318,0.361846,0
12,9.387000,0.516785,0.371030,0
12,9.521000,0.530010,0.371030,0
12,9.858000,0.524924,0.374703,0
12,10.195000,0.520855,0.376540,0
12,10.599000,0.504578,0.371030,0
12,11.385000,0.521872,0.371030,0
12,12.845000,0.505595,0.363683,0
12,13.272000,0.494405,0.371030,0
12,14.013000,0.487284,0.378377,0
12,14.394000,0.494405,0.396745,0
12,14.978000,0.506612,0.383887,0
12,16.056000,0.487284,0.391234,1
12,16.459999,0.487284,0.391234,1
12,17.246000,0.503561,0.387561,1
12,18.257000,0.525941,0.378377,1
12,21.760000,0.526958,0.391234,1
13,0.000000,0.000000,0.842857,1
13,0.090000,0.760936,0.341641,0
13,1.011000,0.744659,0.339804,0
13,1.100000,0.738555,0.328784,0
13,1.460000,0.720244,0.347152,0
13,2.852000,0.707019,0.356335,0
13,3.256000,0.683622,0.356335,0
13,4.109000,0.694812,0.360009,0
13,5.434000,0.729400,0.354499,0
13,7.860000,0.717192,0.352662,0
13,9.095000,0.712106,0.358172,0
13,9.387000,0.736521,0.378377,0
13,9.521000,0.750763,0.389398,0
13,9.858000,0.745677,0.378377,1
13,10.195000,0.738555,0.369193,1
13,10.599000,0.724313,0.360009,1
13,11.385000,0.736521,0.371030,0
13,12.845000,0.727365,0.371030,0
13,13.272000,0.714140,0.376540,0
13,14.013000,0.703967,0.380214,0
13,14.394000,0.709054,0.372867,0
13,14.978000,0.728383,0.369193,0
13,16.056000,0.709054,0.352662,0
13,16.459999,0.698881,0.361846,0
13,17.246000,0.719227,0.360009,0
13,18.257000,0.742625,0.354499,0
13,18.481001,0.747711,0.361846,0
13,18.615999,0.736521,0.356335,0
13,18.818001,0.722279,0.376540,0
13,21.760000,0.725331,0.367356,0
