0,0.000000,0.000000,0.100000,1
0,0.318000,0.723430,0.021806,0
0,1.273000,0.706522,0.028348,0
0,1.909000,0.729469,0.034890,0
0,2.418000,0.841513,0.040616,0
0,2.956000,0.865031,0.031385,0
0,3.493000,0.820041,0.035077,0
0,4.299000,0.675869,0.029539,0
0,4.568000,0.644172,0.035077,0
0,4.836000,0.656442,0.033231,0
0,5.105000,0.692229,0.024000,0
0,5.374000,0.725971,0.022154,0
0,5.642000,0.760736,0.022154,0
0,6.180000,0.806748,0.029539,0
0,6.717000,0.773006,0.024000,0
0,6.986000,0.753579,0.009231,0
0,7.254000,0.741309,0.038770,0
0,7.792000,0.720859,0.033231,0
0,8.060000,0.670757,0.035077,0
0,8.598000,0.651329,0.040616,0
0,8.867000,0.701432,0.029539,0
0,9.135000,0.762781,0.051693,0
0,9.404000,0.750511,0.053539,0
0,9.960000,0.720994,0.042894,0
0,10.210000,0.684049,0.038770,0
0,10.320000,0.687845,0.041897,0
0,10.639999,0.700718,0.037886,0
0,10.679999,0.692818,0.037907,0
0,11.040000,0.730236,0.053841,0
0,11.080000,0.744751,0.052870,0
0,11.240000,0.732192,0.042871,0
0,11.360000,0.744340,0.034895,0
0,11.520000,0.763667,0.041874,0
0,12.040000,0.728177,0.031921,0
0,12.240000,0.690608,0.036909,0
0,12.639999,0.660773,0.043892,0
0,13.000000,0.655801,0.043892,0
0,13.160000,0.655801,0.055862,0
0,13.320000,0.645304,0.063843,0
0,13.480000,0.644199,0.046885,0
0,13.599999,0.667956,0.034914,0
0,14.320000,0.726519,0.020948,0
0,14.639999,0.723204,0.025936,0
0,14.719999,0.683978,0.045887,0
0,14.880000,0.620442,0.091774,0
0,15.000000,0.643646,0.062845,0
0,15.360000,0.738674,0.033917,0
0,15.480000,0.740331,0.030924,0
0,15.679999,0.724309,0.029926,0
0,16.359999,0.635912,0.048880,0
0,16.559999,0.639226,0.057858,0
0,16.680000,0.670718,0.064840,0
0,16.840000,0.759116,0.044889,0
0,16.959999,0.803867,0.041897,0
0,17.039999,0.829834,0.049877,0
0,17.240000,0.860774,0.082796,0
0,17.719999,0.801105,0.071823,0
0,17.840000,0.790055,0.073818,0
0,17.959999,0.734254,0.054865,0
0,18.039999,0.679006,0.042894,0
0,18.119999,0.617680,0.064840,0
0,18.279999,0.544199,0.112723,0
0,18.320000,0.537017,0.117710,0
0,18.400000,0.540331,0.112723,0
0,18.719999,0.651381,0.054865,0
0,18.959999,0.673481,0.056860,0
0,19.080000,0.681215,0.053867,0
0,19.199999,0.719890,0.051872,0
0,19.559999,0.812707,0.090777,0
0,19.680000,0.858564,0.109730,0
0,19.799999,0.864641,0.097759,0
0,19.920000,0.859668,0.090777,0
0,20.039999,0.845856,0.095764,0
0,20.160000,0.818232,0.097759,0
0,20.199999,0.797238,0.089779,0
0,20.320000,0.764641,0.066835,0
0,20.520000,0.756906,0.075813,0
